ANIME_ID,NAME,SCORE,TYPE,EPISODES,STATUS,STUDIOS,SOURCE,RATING,RANK,POPULARITY,FAVORITES,SCORED_BY,MEMBERS,DURATION_FINAL,PREMIERED_SEASON,PREMIERED_YEAR,Action,Adventure,AvantGarde,AwardWinning,BoysLove,Comedy,Drama,Ecchi,Erotica,Fantasy,GirlsLove,Gourmet,Hentai,Horror,Mystery,Romance,Sci-Fi,SliceofLife,Sports,Supernatural,Suspense
41205,Kouya no Kotobuki Hikoutai Kanzenban,6.35,Movie,1.0,Finished Airing,"WAO World, GEMBA",Original,PG-13 - Teens 13 or older,7138.0,9921,6,246.0,2554,119.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41206,Digimon Adventure: 20-shuunen Memorial Story,6.72,ONA,5.0,Finished Airing,Toei Animation,Original,G - All Ages,5214.0,7517,1,1859.0,5806,6.0,UNKNOWN,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41207,"Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation",6.9,OVA,1.0,Finished Airing,Studio 1st,Visual novel,Rx - Hentai,0.0,7433,18,2419.0,5987,26.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41210,Wan Jie Shen Zhu 2nd Season,6.7,ONA,48.0,Finished Airing,Ruo Hong Culture,Manga,PG-13 - Teens 13 or older,5333.0,11801,4,496.0,1328,9.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41211,Fukai ni Nemuru Oujo no Abaddon The Animation,5.59,ONA,1.0,Finished Airing,Peak Hunt,Game,Rx - Hentai,0.0,10354,1,741.0,2216,24.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41212,Niplheim no Karyuudo,5.03,ONA,2.0,Finished Airing,SELFISH,Game,Rx - Hentai,0.0,10681,4,652.0,1993,15.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41215,Xi Xing Ji: Jijie Pian,6.79,ONA,22.0,Finished Airing,BYMENT,Manga,PG-13 - Teens 13 or older,4889.0,12689,6,419.0,983,14.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41217,Pianoman,6.28,ONA,1.0,Finished Airing,Echoes,Original,PG-13 - Teens 13 or older,7480.0,11797,1,702.0,1329,5.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41218,Nangoku Shounen Papuwa-kun: Hoshifuru Yoru ni Aimashou,0.0,OVA,1.0,Finished Airing,Nippon Animation,Manga,PG-13 - Teens 13 or older,18418.0,19278,0,0.0,176,25.0,UNKNOWN,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41219,Fanren Xiu Xian Chuan,7.45,ONA,17.0,Finished Airing,"Original Force, Wonder Cat Animation",Novel,PG-13 - Teens 13 or older,1888.0,8025,41,1690.0,4979,18.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41220,Huo Feng Liao Yuan,0.0,ONA,16.0,Currently Airing,LX Animation Studio,Manga,PG-13 - Teens 13 or older,16645.0,12306,9,0.0,1111,0.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41221,Liang Bu Yi,7.52,ONA,24.0,Finished Airing,Paper Plane Animation Studio,Web manga,PG-13 - Teens 13 or older,1663.0,6776,70,2398.0,7600,14.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41222,Shu,6.49,ONA,1.0,Finished Airing,UNKNOWN,Original,PG - Children,6435.0,14794,1,264.0,519,2.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41223,Shi Yi Chang An: Mingyue Jishi You,6.82,ONA,12.0,Finished Airing,Lingsanwu Animation,Manga,PG-13 - Teens 13 or older,4758.0,6644,51,2380.0,7990,16.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41224,Bai Yao Pu,7.11,ONA,12.0,Finished Airing,Haoliners Animation League,Novel,PG-13 - Teens 13 or older,3474.0,5708,45,1860.0,11485,24.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
41226,Uzaki-chan wa Asobitai!,7.0,TV,12.0,Finished Airing,ENGI,Web manga,PG-13 - Teens 13 or older,3990.0,460,1663,244041.0,449541,23.0,summer,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41227,Youkoso Boku desu,0.0,Movie,1.0,Finished Airing,UNKNOWN,Original,PG-13 - Teens 13 or older,14114.0,17878,0,0.0,258,9.0,UNKNOWN,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41235,Sotsugyou ** Densha,5.11,OVA,4.0,Finished Airing,Suzuki Mirano,Manga,Rx - Hentai,0.0,9175,5,1381.0,3317,16.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41236,Chiisana Tsubomi no Sono Oku ni...,6.52,OVA,4.0,Finished Airing,Nur,Original,Rx - Hentai,0.0,6477,47,3369.0,8423,25.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41250,Oshiete Hokusai! The Animation,0.0,ONA,10.0,Finished Airing,CoMix Wave Films,Web manga,UNKNOWN,18733.0,15305,0,0.0,458,11.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41260,Yarichin Kateikyoushi Netori Houkoku,7.06,OVA,2.0,Finished Airing,T-Rex,Visual novel,Rx - Hentai,0.0,6062,89,4760.0,9939,16.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41261,Ane wa Yanmama Junyuu-chuu,7.74,OVA,2.0,Finished Airing,T-Rex,Manga,Rx - Hentai,0.0,4099,578,14395.0,25658,16.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41265,Mars Red,6.59,TV,13.0,Finished Airing,Signal.MD,Other,PG-13 - Teens 13 or older,5887.0,1693,578,34548.0,120932,23.0,spring,2021.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41266,Bessatsu Olympia Kyklos,6.94,TV,24.0,Finished Airing,Gosay Studio,Manga,PG-13 - Teens 13 or older,4238.0,4867,72,6366.0,17296,5.0,spring,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41271,Koisuru Asteroid: Furikaeri - KiraKira Special!,6.06,Special,1.0,Finished Airing,Doga Kobo,4-koma manga,PG-13 - Teens 13 or older,8560.0,8388,1,1996.0,4416,23.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41276,Onigiri ni Naritai Cogimyun,0.0,TV,10.0,Finished Airing,UNKNOWN,Other,G - All Ages,18694.0,16503,0,0.0,353,1.0,winter,2020.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41277,Rainbow Ruby,0.0,TV,26.0,Finished Airing,UNKNOWN,Original,PG - Children,19142.0,19072,0,0.0,188,24.0,spring,2017.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41280,Anne's Secret Diary,5.84,Movie,3.0,Finished Airing,UNKNOWN,Other,PG-13 - Teens 13 or older,9528.0,16766,1,122.0,335,4.0,UNKNOWN,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41282,Haritsuke,5.56,OVA,2.0,Finished Airing,Blue bread,Manga,Rx - Hentai,0.0,8734,8,1597.0,3890,20.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41283,Cardfight!! Vanguard Gaiden: If,6.44,TV,25.0,Finished Airing,OLM,Original,PG-13 - Teens 13 or older,6658.0,8840,11,1152.0,3708,24.0,spring,2020.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41285,"Hatena☆Illusion: Koi to Mahou no Illusion de, Muchuu Sasechaimasu! Special",5.55,Special,1.0,Finished Airing,Children's Playground Entertainment,Light novel,PG-13 - Teens 13 or older,10607.0,9542,1,989.0,2932,10.0,UNKNOWN,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
41286,Da Wang Bu Gaoxing,6.22,ONA,12.0,Finished Airing,Haoliners Animation League,Web manga,PG-13 - Teens 13 or older,7788.0,8860,11,807.0,3683,7.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41289,Saezuru Tori wa Habatakanai: The Storm Breaks,0.0,Movie,1.0,Not yet aired,GRIZZLY,Manga,R+ - Mild Nudity,0.0,6385,24,0.0,8730,0.0,UNKNOWN,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41290,Saezuru Tori wa Habatakanai: Don't Stay Gold,7.31,OVA,1.0,Finished Airing,GRIZZLY,Manga,PG-13 - Teens 13 or older,2498.0,4975,77,5129.0,16251,23.0,UNKNOWN,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41293,Kumo no Mori no Marcus,5.43,ONA,1.0,Finished Airing,Creators in Pack,Picture book,G - All Ages,11004.0,17504,0,138.0,280,2.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41296,Valhait Rising: Kandou e.,5.68,ONA,1.0,Finished Airing,Studio Colorido,Game,G - All Ages,10144.0,14886,0,230.0,508,2.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41298,Go for 2020,5.88,Movie,1.0,Finished Airing,Studio Colorido,Original,G - All Ages,9362.0,14192,1,267.0,614,4.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41299,Cinderella Girls Gekijou: Extra Stage,6.17,ONA,48.0,Finished Airing,Zero-G,4-koma manga,PG-13 - Teens 13 or older,8022.0,11539,3,240.0,1458,2.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41306,JoJo no Kimyou na Bouken: Phantom Blood Pilot,6.42,Special,1.0,Finished Airing,APPP,Manga,R - 17+ (violence & profanity),6766.0,10476,8,807.0,2138,2.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41307,Tokyo 7th Sisters: Bokura wa Aozora ni Naru,6.38,Movie,1.0,Finished Airing,LandQ studios,Game,PG-13 - Teens 13 or older,6958.0,9164,6,610.0,3328,76.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41312,Kami-tachi ni Hirowareta Otoko,6.98,TV,12.0,Finished Airing,Maho Film,Light novel,PG-13 - Teens 13 or older,4067.0,1146,978,101281.0,193406,23.0,fall,2020.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41317,Shoujo☆Kageki Revue Starlight Re LIVE 1st Anniversary PV,6.26,ONA,1.0,Finished Airing,Kinema Citrus,Game,PG-13 - Teens 13 or older,7607.0,11361,3,463.0,1549,1.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41325,Kageyama Tamio no Double Fantasy,5.93,Special,1.0,Finished Airing,Shin-Ei Animation,Original,PG-13 - Teens 13 or older,9150.0,14363,0,230.0,588,25.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41332,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,6.07,ONA,8.0,Finished Airing,Magic Bus,Manga,Rx - Hentai,0.0,3891,119,9327.0,28618,6.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41335,Kuuchuu Gunkan Atlantis,5.81,Movie,1.0,Finished Airing,UNKNOWN,Original,PG-13 - Teens 13 or older,9661.0,15833,0,128.0,406,18.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41339,Blue: Line Step Brush,5.7,ONA,1.0,Finished Airing,Wit Studio,Original,G - All Ages,10060.0,11061,3,528.0,1737,1.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41340,Uchida Shungicu no Noroi no One-Piece,5.73,Special,1.0,Finished Airing,"Kyoto Animation, Shin-Ei Animation",Manga,PG-13 - Teens 13 or older,9979.0,10425,4,871.0,2171,23.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
41341,Sword Art Online: Alicization - War of Underworld Recap,6.89,Special,1.0,Finished Airing,A-1 Pictures,Light novel,PG-13 - Teens 13 or older,4407.0,3814,60,9820.0,29948,24.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41345,Noblesse,6.88,TV,13.0,Finished Airing,Production I.G,Web manga,R - 17+ (violence & profanity),4469.0,819,1148,117431.0,275017,23.0,fall,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41349,Ooya-san to Boku,0.0,TV,5.0,Finished Airing,Fanworks,Manga,G - All Ages,18714.0,15103,0,0.0,481,5.0,winter,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41353,The God of High School,7.07,TV,13.0,Finished Airing,MAPPA,Web manga,PG-13 - Teens 13 or older,3645.0,184,4045,488097.0,859341,23.0,summer,2020.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41360,ARP Backstage Pass: Celebrate Good Time - Short Stories,5.31,Special,1.0,Finished Airing,Dynamo Pictures,Other,PG-13 - Teens 13 or older,11318.0,12482,1,384.0,1047,23.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41361,Eiga Daisuki Pompo-san,8.15,Movie,1.0,Finished Airing,CLAP,Web manga,PG-13 - Teens 13 or older,403.0,3617,321,10651.0,33032,94.0,UNKNOWN,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41364,One Room: Third Season,6.44,TV,12.0,Finished Airing,Zero-G,Original,PG-13 - Teens 13 or older,6681.0,3594,59,12643.0,33410,4.0,fall,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41370,Sex Friend Osananajimi: Shojo to Doutei wa Hazukashii tte Minna ga Iu kara - The Animation,6.67,OVA,1.0,Finished Airing,Seven,Visual novel,Rx - Hentai,0.0,8021,13,2187.0,4993,28.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41372,Senyoku no Sigrdrifa,6.45,TV,12.0,Finished Airing,A-1 Pictures,Original,R - 17+ (violence & profanity),6631.0,3110,65,13823.0,44161,24.0,fall,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41374,Anklet to Aoi Umi,0.0,Movie,1.0,Finished Airing,Studio Himalaya,Original,G - All Ages,14568.0,17360,0,0.0,289,6.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41375,Meltys Quest,5.92,ONA,2.0,Finished Airing,UNKNOWN,Game,Rx - Hentai,0.0,9466,4,1138.0,3023,15.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
41379,Kimi wa Kanata,5.87,Movie,1.0,Finished Airing,Digital Network Animation,Original,PG-13 - Teens 13 or older,9416.0,2570,172,12038.0,63053,95.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,6.5,TV,12.0,Finished Airing,Maho Film,Manga,PG-13 - Teens 13 or older,6366.0,823,603,138528.0,272191,23.0,fall,2020.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41381,Garugaku.: Sei Girls Square Gakuin,5.51,TV,50.0,Finished Airing,"OLM, Wit Studio",Mixed media,PG-13 - Teens 13 or older,10742.0,10352,4,384.0,2218,3.0,spring,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41383,Obake Zukan,5.6,TV,39.0,Finished Airing,Fanworks,Picture book,PG - Children,10465.0,13847,1,149.0,689,2.0,summer,2020.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41384,Norimono Man: Mobile Land no Car-kun,0.0,TV,104.0,Finished Airing,CloverWorks,Original,PG - Children,18595.0,15549,0,0.0,435,5.0,spring,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41389,Tonikaku Kawaii,7.9,TV,12.0,Finished Airing,Seven Arcs,Manga,PG-13 - Teens 13 or older,725.0,270,9818,389727.0,690424,23.0,fall,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41391,Nankyoku Penguin Colors,0.0,ONA,3.0,Finished Airing,UNKNOWN,Original,G - All Ages,18431.0,18975,0,0.0,193,4.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41392,Urasekai Picnic,6.62,TV,12.0,Finished Airing,"LIDENFILMS, Felix Film",Novel,R - 17+ (violence & profanity),5714.0,1768,529,37873.0,114429,23.0,winter,2021.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41396,Yuutousei Ayaka no Uraomote,6.61,OVA,2.0,Finished Airing,New Generation,Manga,Rx - Hentai,0.0,7864,24,2055.0,5258,15.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41397,Shihai no Kyoudan,6.44,OVA,4.0,Finished Airing,PoRO,Visual novel,Rx - Hentai,0.0,7832,20,2002.0,5303,24.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41399,Katarina Nounai Kaigi,5.65,ONA,26.0,Finished Airing,AQUA ARIS,Light novel,PG-13 - Teens 13 or older,10251.0,8677,2,1349.0,3968,0.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41401,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,5.92,TV,24.0,Finished Airing,Studio Crocodile,Original,PG-13 - Teens 13 or older,9201.0,11822,2,359.0,1314,3.0,spring,2020.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41402,Mairimashita! Iruma-kun 2nd Season,8.06,TV,21.0,Finished Airing,Bandai Namco Pictures,Manga,PG-13 - Teens 13 or older,521.0,765,2313,141927.0,291198,24.0,spring,2021.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41404,Neko Neko Nihonshi 5th Season,0.0,TV,32.0,Finished Airing,UNKNOWN,Web manga,G - All Ages,18461.0,15942,0,0.0,396,9.0,spring,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41405,Bakugan: Armored Alliance,5.61,TV,52.0,Finished Airing,TMS Entertainment,Original,PG - Children,10401.0,8953,2,1153.0,3577,24.0,spring,2020.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41409,Wushen Zhuzai,7.33,ONA,384.0,Currently Airing,Ruo Hong Culture,Novel,PG-13 - Teens 13 or older,2378.0,8069,57,1260.0,4923,8.0,UNKNOWN,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41412,Corocoro Coronya,0.0,ONA,13.0,Finished Airing,UNKNOWN,Original,G - All Ages,15384.0,18741,2,0.0,206,0.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41415,Shen Shou Jin Gang,0.0,TV,46.0,Finished Airing,UNKNOWN,Original,G - All Ages,19573.0,20380,0,0.0,112,15.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41416,Konglong Baobei: Longshen Yongshi,0.0,TV,52.0,Finished Airing,UNKNOWN,Original,PG - Children,17411.0,20179,0,0.0,123,12.0,UNKNOWN,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41417,Chao Shou Wuzhuang: Renzhe Wudi,0.0,TV,33.0,Finished Airing,UNKNOWN,Unknown,PG-13 - Teens 13 or older,15157.0,18884,0,0.0,198,24.0,spring,2011.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41421,Kyouryuu Shoujo Gauko 2nd Season,6.4,ONA,19.0,Finished Airing,Ascension,Original,G - All Ages,6851.0,12679,3,527.0,988,9.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41426,Watanuki-san Chi to,0.0,TV,12.0,Finished Airing,UNKNOWN,Other,PG-13 - Teens 13 or older,13353.0,11350,5,0.0,1559,23.0,spring,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41433,Akudama Drive,7.6,TV,12.0,Finished Airing,Pierrot,Original,R - 17+ (violence & profanity),1388.0,526,3508,188023.0,404860,24.0,fall,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41439,Beyblade Burst Sparking,6.58,ONA,52.0,Finished Airing,OLM,Manga,PG - Children,5943.0,7554,37,2528.0,5726,12.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41440,"Anoyo no Subete wa, Obake-gumi!",0.0,TV,34.0,Finished Airing,UNKNOWN,Original,PG-13 - Teens 13 or older,14584.0,13130,1,0.0,859,4.0,spring,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41443,Shiri Play,4.83,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,12163.0,17669,0,154.0,270,4.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41444,Enyogu,5.15,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,11684.0,17492,1,166.0,281,3.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41445,Sasurai Zou-san,5.01,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,11952.0,16470,0,205.0,356,0.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41446,Fusuma 2,4.78,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,12220.0,17632,0,160.0,273,1.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41447,Rainbow,4.74,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,12275.0,15840,0,218.0,405,1.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41448,Truth,0.0,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,13086.0,19177,0,0.0,181,2.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41449,A Sea Doesn't Tell Much,4.49,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,12478.0,15550,0,249.0,434,5.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41450,Big Hits! ID (Yoriko Mizushiri),5.08,Special,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,11821.0,18259,0,119.0,235,0.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41452,Mizushiri Yoriko no Yorinuki Yoriko-san,0.0,Movie,7.0,Finished Airing,UNKNOWN,Original,G - All Ages,18184.0,19305,0,0.0,174,0.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41454,Eizouken Mini Anime,5.49,ONA,13.0,Finished Airing,AQUA ARIS,Manga,PG-13 - Teens 13 or older,10799.0,8353,5,964.0,4485,1.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41456,"Sentouin, Hakenshimasu!",7.16,TV,12.0,Finished Airing,J.C.Staff,Light novel,PG-13 - Teens 13 or older,3269.0,622,1969,164554.0,350472,24.0,spring,2021.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
41457,86,8.28,TV,11.0,Finished Airing,A-1 Pictures,Light novel,R - 17+ (violence & profanity),262.0,274,17085,349106.0,686544,23.0,spring,2021.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41458,Origami Ninja Koyankinte,0.0,TV,-1.0,Currently Airing,Directions,Unknown,PG - Children,18725.0,17460,0,0.0,283,0.0,spring,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41459,Taberu Hito-tachi,5.23,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,11527.0,17029,0,168.0,316,3.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41460,Kore ga Masakano Are deshita: Wakamono no Shoushisha Higai,0.0,ONA,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,17442.0,18058,0,0.0,246,3.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41461,Date A Live IV,7.78,TV,12.0,Finished Airing,Geek Toys,Light novel,R - 17+ (violence & profanity),958.0,980,3290,70801.0,227976,23.0,spring,2022.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41462,BanG Dream! Film Live 2nd Stage,7.84,Movie,1.0,Finished Airing,SANZIGEN,Original,PG-13 - Teens 13 or older,841.0,7307,30,1497.0,6254,104.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41463,Dumbbell Nan Kilo Moteru?: Silverman-Gym Oni Tore Kouza,6.49,Special,2.0,Finished Airing,Doga Kobo,Web manga,PG-13 - Teens 13 or older,6453.0,8762,1,866.0,3844,18.0,UNKNOWN,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41464,Climber,0.0,Movie,1.0,Finished Airing,UNKNOWN,Original,PG-13 - Teens 13 or older,15341.0,18612,0,0.0,213,5.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
